protein1 protein2 combined_score
99287.STM0012 99287.STM3835 319
99287.STM3835 99287.STM0012 319
99287.STM0012 99287.STM3838 622
99287.STM3838 99287.STM0012 622
99287.STM0012 99287.STM3865 336
99287.STM3865 99287.STM0012 336
99287.STM0012 99287.STM3867 323
99287.STM3867 99287.STM0012 323
99287.STM0012 99287.STM3870 317
99287.STM3870 99287.STM0012 317
99287.STM0012 99287.STM3943 536
99287.STM3943 99287.STM0012 536
99287.STM0012 99287.STM3958 398
99287.STM3958 99287.STM0012 398
99287.STM0012 99287.STM4123 370
99287.STM4123 99287.STM0012 370
99287.STM0012 99287.STM4146 660
99287.STM4146 99287.STM0012 660
99287.STM0012 99287.STM4149 410
99287.STM4149 99287.STM0012 410
99287.STM0012 99287.STM4225 248
99287.STM4225 99287.STM0012 248
99287.STM0012 99287.STM4234 291
99287.STM4234 99287.STM0012 291
99287.STM0012 99287.STM4246 628
99287.STM4246 99287.STM0012 628
99287.STM0012 99287.STM4248 290
99287.STM4248 99287.STM0012 290
99287.STM0012 99287.STM4329 661
99287.STM4329 99287.STM0012 661
99287.STM0012 99287.STM4330 926
99287.STM4330 99287.STM0012 926
99287.STM0012 99287.STM4342 252
99287.STM4342 99287.STM0012 252
99287.STM0012 99287.STM4343 265
99287.STM4343 99287.STM0012 265
99287.STM0012 99287.STM4360 298
99287.STM4360 99287.STM0012 298
99287.STM0012 99287.STM4361 630
99287.STM4361 99287.STM0012 630
99287.STM0012 99287.STM4371 179
99287.STM4371 99287.STM0012 179
99287.STM0012 99287.STM4397 500
99287.STM4397 99287.STM0012 500
99287.STM0013 99287.STM0046 248
99287.STM0046 99287.STM0013 248
99287.STM0013 99287.STM0048 194
99287.STM0048 99287.STM0013 194
99287.STM0013 99287.STM0051 237
99287.STM0051 99287.STM0013 237
99287.STM0013 99287.STM0131 168
99287.STM0131 99287.STM0013 168
99287.STM0013 99287.STM0132 224
99287.STM0132 99287.STM0013 224
99287.STM0013 99287.STM0133 170
99287.STM0133 99287.STM0013 170
99287.STM0013 99287.STM0141 243
99287.STM0141 99287.STM0013 243
99287.STM0013 99287.STM0186 263
99287.STM0186 99287.STM0013 263
99287.STM0013 99287.STM0195 195
99287.STM0195 99287.STM0013 195
99287.STM0013 99287.STM0216 371
99287.STM0216 99287.STM0013 371
99287.STM0013 99287.STM0221 166
99287.STM0221 99287.STM0013 166
99287.STM0013 99287.STM0224 234
99287.STM0224 99287.STM0013 234
99287.STM0013 99287.STM0229 192
99287.STM0229 99287.STM0013 192
99287.STM0013 99287.STM0272 226
99287.STM0272 99287.STM0013 226
99287.STM0013 99287.STM0431 344
99287.STM0431 99287.STM0013 344
99287.STM0013 99287.STM0433 360
99287.STM0433 99287.STM0013 360
99287.STM0013 99287.STM0450 318
99287.STM0450 99287.STM0013 318
99287.STM0013 99287.STM0483 304
99287.STM0483 99287.STM0013 304
99287.STM0013 99287.STM0487 709
99287.STM0487 99287.STM0013 709
99287.STM0013 99287.STM0488 299
99287.STM0488 99287.STM0013 299
99287.STM0013 99287.STM0536 316
99287.STM0536 99287.STM0013 316
99287.STM0013 99287.STM0614 229
99287.STM0614 99287.STM0013 229
99287.STM0013 99287.STM0659 902
99287.STM0659 99287.STM0013 902
99287.STM0013 99287.STM0661 237
99287.STM0661 99287.STM0013 237
99287.STM0013 99287.STM0670 323
99287.STM0670 99287.STM0013 323
99287.STM0013 99287.STM0681 344
99287.STM0681 99287.STM0013 344
99287.STM0013 99287.STM0940 170
99287.STM0940 99287.STM0013 170
99287.STM0013 99287.STM0945 226
99287.STM0945 99287.STM0013 226
99287.STM0013 99287.STM1060 214
99287.STM1060 99287.STM0013 214
99287.STM0013 99287.STM1112 348
99287.STM1112 99287.STM0013 348
99287.STM0013 99287.STM1116 183
99287.STM1116 99287.STM0013 183
99287.STM0013 99287.STM1221 403
99287.STM1221 99287.STM0013 403
99287.STM0013 99287.STM1228 173
99287.STM1228 99287.STM0013 173
99287.STM0013 99287.STM1314 172
99287.STM1314 99287.STM0013 172
99287.STM0013 99287.STM1318 304
99287.STM1318 99287.STM0013 304
99287.STM0013 99287.STM1358 166
99287.STM1358 99287.STM0013 166
99287.STM0013 99287.STM1463 201
99287.STM1463 99287.STM0013 201
99287.STM0013 99287.STM1577 171
99287.STM1577 99287.STM0013 171
99287.STM0013 99287.STM1647 225
99287.STM1647 99287.STM0013 225
99287.STM0013 99287.STM1764 171
99287.STM1764 99287.STM0013 171
99287.STM0013 99287.STM1780 248
99287.STM1780 99287.STM0013 248
99287.STM0013 99287.STM1894 234
99287.STM1894 99287.STM0013 234
99287.STM0013 99287.STM2093 214
99287.STM2093 99287.STM0013 214
99287.STM0013 99287.STM2125 793
99287.STM2125 99287.STM0013 793
99287.STM0013 99287.STM2248 183
99287.STM2248 99287.STM0013 183
99287.STM0013 99287.STM2264 222
99287.STM2264 99287.STM0013 222
99287.STM0013 99287.STM2272 210
99287.STM2272 99287.STM0013 210
99287.STM0013 99287.STM2338 170
99287.STM2338 99287.STM0013 170
99287.STM0013 99287.STM2428 212
99287.STM2428 99287.STM0013 212
99287.STM0013 99287.STM2466 170
99287.STM2466 99287.STM0013 170
99287.STM0013 99287.STM2511 243
99287.STM2511 99287.STM0013 243
99287.STM0013 99287.STM2538 214
99287.STM2538 99287.STM0013 214
99287.STM0013 99287.STM2539 711
99287.STM2539 99287.STM0013 711
99287.STM0013 99287.STM2540 753
99287.STM2540 99287.STM0013 753
99287.STM0013 99287.STM2542 627
99287.STM2542 99287.STM0013 627
99287.STM0013 99287.STM2577 166
99287.STM2577 99287.STM0013 166
99287.STM0013 99287.STM2651 212
99287.STM2651 99287.STM0013 212
99287.STM0013 99287.STM2660 560
99287.STM2660 99287.STM0013 560
99287.STM0013 99287.STM2681 999
99287.STM2681 99287.STM0013 999
99287.STM0013 99287.STM2682 481
99287.STM2682 99287.STM0013 481
99287.STM0013 99287.STM2688 193
99287.STM2688 99287.STM0013 193
99287.STM0013 99287.STM2781 170
99287.STM2781 99287.STM0013 170
99287.STM0013 99287.STM2792 296
99287.STM2792 99287.STM0013 296
99287.STM0013 99287.STM2829 597
99287.STM2829 99287.STM0013 597
99287.STM0013 99287.STM2876 173
99287.STM2876 99287.STM0013 173
99287.STM0013 99287.STM2886 173
99287.STM2886 99287.STM0013 173
99287.STM0013 99287.STM2928 157
99287.STM2928 99287.STM0013 157
99287.STM0013 99287.STM2952 166
99287.STM2952 99287.STM0013 166
99287.STM0013 99287.STM2954 306
99287.STM2954 99287.STM0013 306
99287.STM0013 99287.STM2995 234
99287.STM2995 99287.STM0013 234
99287.STM0013 99287.STM3068 174
99287.STM3068 99287.STM0013 174
99287.STM0013 99287.STM3090 248
99287.STM3090 99287.STM0013 248
99287.STM0013 99287.STM3203 199
99287.STM3203 99287.STM0013 199
99287.STM0013 99287.STM3253 174
99287.STM3253 99287.STM0013 174
99287.STM0013 99287.STM3283 372
99287.STM3283 99287.STM0013 372
99287.STM0013 99287.STM3286 380
99287.STM3286 99287.STM0013 380
99287.STM0013 99287.STM3304 157
99287.STM3304 99287.STM0013 157
99287.STM0013 99287.STM3345 151
99287.STM3345 99287.STM0013 151
99287.STM0013 99287.STM3374 250
99287.STM3374 99287.STM0013 250
99287.STM0013 99287.STM3416 371
99287.STM3416 99287.STM0013 371
99287.STM0013 99287.STM3417 397
99287.STM3417 99287.STM0013 397
99287.STM0013 99287.STM3418 405
99287.STM3418 99287.STM0013 405
99287.STM0013 99287.STM3420 254
99287.STM3420 99287.STM0013 254
99287.STM0013 99287.STM3423 372
99287.STM3423 99287.STM0013 372
99287.STM0013 99287.STM3426 371
99287.STM3426 99287.STM0013 371
99287.STM0013 99287.STM3427 371
99287.STM3427 99287.STM0013 371
99287.STM0013 99287.STM3431 371
99287.STM3431 99287.STM0013 371
99287.STM0013 99287.STM3434 380
99287.STM3434 99287.STM0013 380
99287.STM0013 99287.STM3436 372
99287.STM3436 99287.STM0013 372
99287.STM0013 99287.STM3439 371
99287.STM3439 99287.STM0013 371
99287.STM0013 99287.STM3441 372
99287.STM3441 99287.STM0013 372
99287.STM0013 99287.STM3447 462
99287.STM3447 99287.STM0013 462
99287.STM0013 99287.STM3448 371
99287.STM3448 99287.STM0013 371
99287.STM0013 99287.STM3472 316
99287.STM3472 99287.STM0013 316
99287.STM0013 99287.STM3515 304
99287.STM3515 99287.STM0013 304
99287.STM0013 99287.STM3526 193
99287.STM3526 99287.STM0013 193
99287.STM0013 99287.STM3568 772
99287.STM3568 99287.STM0013 772
99287.STM0013 99287.STM3616 173
99287.STM3616 99287.STM0013 173
99287.STM0013 99287.STM3618 175
99287.STM3618 99287.STM0013 175
99287.STM0013 99287.STM3619 175
99287.STM3619 99287.STM0013 175
99287.STM0013 99287.STM3646 225
99287.STM3646 99287.STM0013 225
99287.STM0013 99287.STM3655 200
99287.STM3655 99287.STM0013 200
99287.STM0013 99287.STM3656 199
99287.STM3656 99287.STM0013 199
99287.STM0013 99287.STM3682 270
99287.STM3682 99287.STM0013 270
99287.STM0013 99287.STM3711 214
99287.STM3711 99287.STM0013 214
99287.STM0013 99287.STM3712 214
99287.STM3712 99287.STM0013 214
99287.STM0013 99287.STM3723 214
99287.STM3723 99287.STM0013 214
99287.STM0013 99287.STM3731 344
99287.STM3731 99287.STM0013 344
99287.STM0013 99287.STM3735 214
99287.STM3735 99287.STM0013 214
99287.STM0013 99287.STM3740 364
99287.STM3740 99287.STM0013 364
99287.STM0013 99287.STM3780 174
99287.STM3780 99287.STM0013 174
99287.STM0013 99287.STM3809 212
99287.STM3809 99287.STM0013 212
99287.STM0013 99287.STM3813 183
99287.STM3813 99287.STM0013 183
99287.STM0013 99287.STM3838 214
99287.STM3838 99287.STM0013 214
99287.STM0013 99287.STM3843 157
99287.STM3843 99287.STM0013 157
99287.STM0013 99287.STM3854 199
99287.STM3854 99287.STM0013 199
99287.STM0013 99287.STM3917 561
99287.STM3917 99287.STM0013 561
99287.STM0013 99287.STM4001 157
99287.STM4001 99287.STM0013 157
99287.STM0013 99287.STM4176 344
99287.STM4176 99287.STM0013 344
99287.STM0013 99287.STM4225 234
99287.STM4225 99287.STM0013 234
99287.STM0013 99287.STM4229 371
99287.STM4229 99287.STM0013 371
99287.STM0013 99287.STM4246 879
99287.STM4246 99287.STM0013 879
99287.STM0013 99287.STM4254 169
99287.STM4254 99287.STM0013 169
99287.STM0013 99287.STM4329 238
99287.STM4329 99287.STM0013 238
99287.STM0013 99287.STM4330 884
99287.STM4330 99287.STM0013 884
99287.STM0013 99287.STM4366 166
99287.STM4366 99287.STM0013 166
99287.STM0013 99287.STM4381 193
99287.STM4381 99287.STM0013 193
99287.STM0013 99287.STM4404 200
99287.STM4404 99287.STM0013 200
99287.STM0018 99287.STM0019 749
99287.STM0019 99287.STM0018 749
99287.STM0018 99287.STM0096 180
99287.STM0096 99287.STM0018 180
99287.STM0018 99287.STM0168 289
99287.STM0168 99287.STM0018 289
99287.STM0018 99287.STM0178 461
99287.STM0178 99287.STM0018 461
99287.STM0018 99287.STM0179 408
99287.STM0179 99287.STM0018 408
99287.STM0018 99287.STM0193 286
99287.STM0193 99287.STM0018 286
99287.STM0018 99287.STM0206 286
99287.STM0206 99287.STM0018 286
99287.STM0018 99287.STM0303 408
99287.STM0303 99287.STM0018 408
99287.STM0018 99287.STM0375 557
99287.STM0375 99287.STM0018 557
99287.STM0018 99287.STM0393 413
99287.STM0393 99287.STM0018 413
99287.STM0018 99287.STM0401 557
99287.STM0401 99287.STM0018 557
99287.STM0018 99287.STM0487 409
99287.STM0487 99287.STM0018 409
99287.STM0018 99287.STM0574 474
99287.STM0574 99287.STM0018 474
99287.STM0018 99287.STM0575 474
99287.STM0575 99287.STM0018 474
99287.STM0018 99287.STM0576 474
99287.STM0576 99287.STM0018 474
99287.STM0018 99287.STM0577 461
99287.STM0577 99287.STM0018 461
99287.STM0018 99287.STM0682 413
99287.STM0682 99287.STM0018 413
99287.STM0018 99287.STM0802 460
99287.STM0802 99287.STM0018 460
99287.STM0018 99287.STM0925 457
99287.STM0925 99287.STM0018 457
99287.STM0018 99287.STM1048 457
99287.STM1048 99287.STM0018 457
99287.STM0018 99287.STM1209 962
99287.STM1209 99287.STM0018 962
99287.STM0018 99287.STM1220 413
99287.STM1220 99287.STM0018 413
99287.STM0018 99287.STM1316 573
99287.STM1316 99287.STM0018 573
99287.STM0018 99287.STM1365 275
99287.STM1365 99287.STM0018 275
99287.STM0018 99287.STM1378 344
99287.STM1378 99287.STM0018 344
99287.STM0018 99287.STM1488 413
99287.STM1488 99287.STM0018 413
99287.STM0018 99287.STM1776 216
99287.STM1776 99287.STM0018 216
99287.STM0018 99287.STM1830 461
99287.STM1830 99287.STM0018 461
99287.STM0018 99287.STM1831 474
99287.STM1831 99287.STM0018 474
99287.STM0018 99287.STM1832 474
99287.STM1832 99287.STM0018 474
99287.STM0018 99287.STM1888 344
99287.STM1888 99287.STM0018 344
99287.STM0018 99287.STM1963 557
99287.STM1963 99287.STM0018 557
99287.STM0018 99287.STM2167 275
99287.STM2167 99287.STM0018 275
99287.STM0018 99287.STM2193 460
99287.STM2193 99287.STM0018 460
99287.STM0018 99287.STM2300 408
99287.STM2300 99287.STM0018 408
99287.STM0018 99287.STM2478 557
99287.STM2478 99287.STM0018 557
99287.STM0018 99287.STM2526 482
99287.STM2526 99287.STM0018 482
99287.STM0018 99287.STM2589 457
99287.STM2589 99287.STM0018 457
99287.STM0018 99287.STM2841 289
99287.STM2841 99287.STM0018 289
99287.STM0018 99287.STM2995 223
99287.STM2995 99287.STM0018 223
99287.STM0018 99287.STM3051 461
99287.STM3051 99287.STM0018 461
99287.STM0018 99287.STM3103 482
99287.STM3103 99287.STM0018 482
99287.STM0018 99287.STM3132 408
99287.STM3132 99287.STM0018 408
99287.STM0018 99287.STM3142 286
99287.STM3142 99287.STM0018 286
99287.STM0018 99287.STM3172 289
99287.STM3172 99287.STM0018 289
99287.STM0018 99287.STM3219 289
99287.STM3219 99287.STM0018 289
99287.STM0018 99287.STM3336 413
99287.STM3336 99287.STM0018 413
99287.STM0018 99287.STM3513 482
99287.STM3513 99287.STM0018 482
99287.STM0018 99287.STM3514 344
99287.STM3514 99287.STM0018 344
99287.STM0018 99287.STM3534 344
99287.STM3534 99287.STM0018 344
99287.STM0018 99287.STM3664 557
99287.STM3664 99287.STM0018 557
99287.STM0018 99287.STM3681 413
99287.STM3681 99287.STM0018 413
99287.STM0018 99287.STM3769 474
99287.STM3769 99287.STM0018 474
99287.STM0018 99287.STM3770 474
99287.STM3770 99287.STM0018 474
99287.STM0018 99287.STM3771 474
99287.STM3771 99287.STM0018 474
99287.STM0018 99287.STM3772 461
99287.STM3772 99287.STM0018 461
99287.STM0018 99287.STM3775 461
99287.STM3775 99287.STM0018 461
99287.STM0018 99287.STM3799 482
99287.STM3799 99287.STM0018 482
99287.STM0018 99287.STM4028 404
99287.STM4028 99287.STM0018 404
99287.STM0018 99287.STM4298 573
99287.STM4298 99287.STM0018 573
99287.STM0018 99287.STM4426 440
99287.STM4426 99287.STM0018 440
99287.STM0018 99287.STM4453 557
99287.STM4453 99287.STM0018 557
99287.STM0018 99287.STM4492 482
99287.STM4492 99287.STM0018 482
99287.STM0018 99287.STM4535 461
99287.STM4535 99287.STM0018 461
99287.STM0018 99287.STM4536 474
99287.STM4536 99287.STM0018 474
99287.STM0018 99287.STM4537 474
99287.STM4537 99287.STM0018 474
99287.STM0018 99287.STM4538 474
99287.STM4538 99287.STM0018 474
99287.STM0019 99287.STM0168 289
99287.STM0168 99287.STM0019 289
99287.STM0019 99287.STM0193 286
99287.STM0193 99287.STM0019 286
99287.STM0019 99287.STM0206 286
99287.STM0206 99287.STM0019 286
99287.STM0019 99287.STM0375 557
99287.STM0375 99287.STM0019 557
99287.STM0019 99287.STM0401 216
99287.STM0401 99287.STM0019 216
99287.STM0019 99287.STM0802 460
99287.STM0802 99287.STM0019 460
99287.STM0019 99287.STM0925 457
99287.STM0925 99287.STM0019 457
99287.STM0019 99287.STM1048 457
99287.STM1048 99287.STM0019 457
99287.STM0019 99287.STM1365 275
99287.STM1365 99287.STM0019 275
99287.STM0019 99287.STM1378 344
99287.STM1378 99287.STM0019 344
99287.STM0019 99287.STM1888 344
99287.STM1888 99287.STM0019 344
99287.STM0019 99287.STM1963 216
99287.STM1963 99287.STM0019 216
99287.STM0019 99287.STM2167 275
99287.STM2167 99287.STM0019 275
99287.STM0019 99287.STM2193 460
99287.STM2193 99287.STM0019 460
99287.STM0019 99287.STM2478 557
99287.STM2478 99287.STM0019 557
99287.STM0019 99287.STM2526 482
99287.STM2526 99287.STM0019 482
99287.STM0019 99287.STM2589 457
99287.STM2589 99287.STM0019 457
99287.STM0019 99287.STM2841 289
99287.STM2841 99287.STM0019 289
99287.STM0019 99287.STM3051 461
99287.STM3051 99287.STM0019 461
99287.STM0019 99287.STM3103 482
99287.STM3103 99287.STM0019 482
99287.STM0019 99287.STM3142 286
99287.STM3142 99287.STM0019 286
99287.STM0019 99287.STM3172 289
99287.STM3172 99287.STM0019 289
99287.STM0019 99287.STM3219 289
99287.STM3219 99287.STM0019 289
99287.STM0019 99287.STM3513 482
99287.STM3513 99287.STM0019 482
99287.STM0019 99287.STM3514 344
99287.STM3514 99287.STM0019 344
99287.STM0019 99287.STM3534 344
99287.STM3534 99287.STM0019 344
99287.STM0019 99287.STM3664 216
99287.STM3664 99287.STM0019 216
99287.STM0019 99287.STM3775 461
99287.STM3775 99287.STM0019 461
99287.STM0019 99287.STM3799 482
99287.STM3799 99287.STM0019 482
99287.STM0019 99287.STM4426 440
99287.STM4426 99287.STM0019 440
99287.STM0019 99287.STM4453 216
99287.STM4453 99287.STM0019 216
99287.STM0019 99287.STM4492 482
99287.STM4492 99287.STM0019 482
99287.STM0020 99287.STM0086 182
99287.STM0086 99287.STM0020 182
99287.STM0020 99287.STM0117 388
99287.STM0117 99287.STM0020 388
99287.STM0020 99287.STM0152 459
99287.STM0152 99287.STM0020 459
99287.STM0020 99287.STM0154 360
99287.STM0154 99287.STM0020 360
99287.STM0020 99287.STM0487 353
99287.STM0487 99287.STM0020 353
99287.STM0020 99287.STM0492 182
99287.STM0492 99287.STM0020 182
99287.STM0020 99287.STM0564 360
99287.STM0564 99287.STM0020 360
99287.STM0020 99287.STM0583 458
99287.STM0583 99287.STM0020 458
99287.STM0020 99287.STM0942 512
99287.STM0942 99287.STM0020 512
99287.STM0020 99287.STM1373 409
99287.STM1373 99287.STM0020 409
99287.STM0020 99287.STM1754 379
99287.STM1754 99287.STM0020 379
99287.STM0020 99287.STM2282 276
99287.STM2282 99287.STM0020 276
99287.STM0020 99287.STM2688 435
99287.STM2688 99287.STM0020 435
99287.STM0020 99287.STM2876 156
99287.STM2876 99287.STM0020 156
99287.STM0020 99287.STM2886 156
99287.STM2886 99287.STM0020 156
99287.STM0020 99287.STM2984 409
99287.STM2984 99287.STM0020 409
99287.STM0020 99287.STM3010 225
99287.STM3010 99287.STM0020 225
99287.STM0020 99287.STM3053 528
99287.STM3053 99287.STM0020 528
99287.STM0020 99287.STM3054 528
99287.STM3054 99287.STM0020 528
99287.STM0020 99287.STM3055 529
99287.STM3055 99287.STM0020 529
99287.STM0020 99287.STM3173 225
99287.STM3173 99287.STM0020 225
99287.STM0020 99287.STM3457 182
99287.STM3457 99287.STM0020 182
99287.STM0020 99287.STM3553 276
99287.STM3553 99287.STM0020 276
99287.STM0020 99287.STM3597 360
99287.STM3597 99287.STM0020 360
99287.STM0020 99287.STM3616 156
99287.STM3616 99287.STM0020 156
99287.STM0020 99287.STM3795 388
99287.STM3795 99287.STM0020 388
99287.STM0020 99287.STM3998 225
99287.STM3998 99287.STM0020 225
99287.STM0020 99287.STM4007 463
99287.STM4007 99287.STM0020 463
99287.STM0020 99287.STM4126 360
99287.STM4126 99287.STM0020 360
99287.STM0020 99287.STM4330 298
99287.STM4330 99287.STM0020 298
99287.STM0020 99287.STM4372 182
99287.STM4372 99287.STM0020 182
99287.STM0021 99287.STM1501 208
99287.STM1501 99287.STM0021 208
99287.STM0022 99287.STM0543 793
99287.STM0543 99287.STM0022 793
99287.STM0022 99287.STM0547 814
99287.STM0547 99287.STM0022 814
99287.STM0022 99287.STM0548 803
99287.STM0548 99287.STM0022 803
99287.STM0022 99287.STM3866 596
99287.STM3866 99287.STM0022 596
99287.STM0022 99287.STM4592 333
99287.STM4592 99287.STM0022 333
99287.STM0023 99287.STM4592 173
99287.STM4592 99287.STM0023 173
99287.STM0028 99287.STM4330 168
99287.STM4330 99287.STM0028 168
99287.STM0033 99287.STM0051 458
99287.STM0051 99287.STM0033 458
99287.STM0033 99287.STM0087 320
99287.STM0087 99287.STM0033 320
99287.STM0033 99287.STM0141 721
99287.STM0141 99287.STM0033 721
99287.STM0033 99287.STM0170 895
99287.STM0170 99287.STM0033 895
99287.STM0033 99287.STM0181 197
99287.STM0181 99287.STM0033 197
99287.STM0033 99287.STM0208 811
99287.STM0208 99287.STM0033 811
99287.STM0033 99287.STM0236 457
99287.STM0236 99287.STM0033 457
99287.STM0033 99287.STM0317 631
99287.STM0317 99287.STM0033 631
99287.STM0033 99287.STM0391 808
99287.STM0391 99287.STM0033 808
99287.STM0033 99287.STM0483 666
99287.STM0483 99287.STM0033 666
99287.STM0033 99287.STM0488 857
99287.STM0488 99287.STM0033 857
99287.STM0033 99287.STM0491 784
99287.STM0491 99287.STM0033 784
99287.STM0033 99287.STM0506 402
99287.STM0506 99287.STM0033 402
99287.STM0033 99287.STM0645 408
99287.STM0645 99287.STM0033 408
99287.STM0033 99287.STM0661 521
99287.STM0661 99287.STM0033 521
99287.STM0033 99287.STM0916 214
99287.STM0916 99287.STM0033 214
99287.STM0033 99287.STM1004 393
99287.STM1004 99287.STM0033 393
99287.STM0033 99287.STM1038 214
99287.STM1038 99287.STM0033 214
99287.STM0033 99287.STM1200 768
99287.STM1200 99287.STM0033 768
99287.STM0033 99287.STM1232 408
99287.STM1232 99287.STM0033 408
99287.STM0033 99287.STM1242 402
99287.STM1242 99287.STM0033 402
99287.STM0033 99287.STM1383 812
99287.STM1383 99287.STM0033 812
99287.STM0033 99287.STM1384 671
99287.STM1384 99287.STM0033 671
99287.STM0033 99287.STM1463 303
99287.STM1463 99287.STM0033 303
99287.STM0033 99287.STM1491 270
99287.STM1491 99287.STM0033 270
99287.STM0033 99287.STM1549 207
99287.STM1549 99287.STM0033 207
99287.STM0033 99287.STM1654 457
99287.STM1654 99287.STM0033 457
99287.STM0033 99287.STM1822 207
99287.STM1822 99287.STM0033 207
