protein1 protein2 combined_score
272620.KPN_02491 272620.KPN_00773 484
272620.KPN_00773 272620.KPN_02492 369
272620.KPN_02492 272620.KPN_00773 369
272620.KPN_00773 272620.KPN_02493 988
272620.KPN_02493 272620.KPN_00773 988
272620.KPN_00773 272620.KPN_02497 484
272620.KPN_02497 272620.KPN_00773 484
272620.KPN_00773 272620.KPN_02504 253
272620.KPN_02504 272620.KPN_00773 253
272620.KPN_00773 272620.KPN_02507 379
272620.KPN_02507 272620.KPN_00773 379
272620.KPN_00773 272620.KPN_02515 952
272620.KPN_02515 272620.KPN_00773 952
272620.KPN_00773 272620.KPN_02571 210
272620.KPN_02571 272620.KPN_00773 210
272620.KPN_00773 272620.KPN_02589 622
272620.KPN_02589 272620.KPN_00773 622
272620.KPN_00773 272620.KPN_02602 362
272620.KPN_02602 272620.KPN_00773 362
272620.KPN_00773 272620.KPN_02743 655
272620.KPN_02743 272620.KPN_00773 655
272620.KPN_00773 272620.KPN_03049 176
272620.KPN_03049 272620.KPN_00773 176
272620.KPN_00773 272620.KPN_03122 369
272620.KPN_03122 272620.KPN_00773 369
272620.KPN_00773 272620.KPN_03135 207
272620.KPN_03135 272620.KPN_00773 207
272620.KPN_00773 272620.KPN_03246 622
272620.KPN_03246 272620.KPN_00773 622
272620.KPN_00773 272620.KPN_03287 213
272620.KPN_03287 272620.KPN_00773 213
272620.KPN_00773 272620.KPN_03337 210
272620.KPN_03337 272620.KPN_00773 210
272620.KPN_00773 272620.KPN_03388 192
272620.KPN_03388 272620.KPN_00773 192
272620.KPN_00773 272620.KPN_03573 520
272620.KPN_03573 272620.KPN_00773 520
272620.KPN_00773 272620.KPN_03624 738
272620.KPN_03624 272620.KPN_00773 738
272620.KPN_00773 272620.KPN_03705 506
272620.KPN_03705 272620.KPN_00773 506
272620.KPN_00773 272620.KPN_03710 506
272620.KPN_03710 272620.KPN_00773 506
272620.KPN_00773 272620.KPN_03713 506
272620.KPN_03713 272620.KPN_00773 506
272620.KPN_00773 272620.KPN_03720 520
272620.KPN_03720 272620.KPN_00773 520
272620.KPN_00773 272620.KPN_03790 591
272620.KPN_03790 272620.KPN_00773 591
272620.KPN_00773 272620.KPN_03795 900
272620.KPN_03795 272620.KPN_00773 900
272620.KPN_00773 272620.KPN_03845 369
272620.KPN_03845 272620.KPN_00773 369
272620.KPN_00773 272620.KPN_03855 362
272620.KPN_03855 272620.KPN_00773 362
272620.KPN_00773 272620.KPN_03882 253
272620.KPN_03882 272620.KPN_00773 253
272620.KPN_00773 272620.KPN_03883 253
272620.KPN_03883 272620.KPN_00773 253
272620.KPN_00773 272620.KPN_03893 253
272620.KPN_03893 272620.KPN_00773 253
272620.KPN_00773 272620.KPN_03900 210
272620.KPN_03900 272620.KPN_00773 210
272620.KPN_00773 272620.KPN_03937 176
272620.KPN_03937 272620.KPN_00773 176
272620.KPN_00773 272620.KPN_03963 369
272620.KPN_03963 272620.KPN_00773 369
272620.KPN_00773 272620.KPN_03969 379
272620.KPN_03969 272620.KPN_00773 379
272620.KPN_00773 272620.KPN_03970 379
272620.KPN_03970 272620.KPN_00773 379
272620.KPN_00773 272620.KPN_04203 863
272620.KPN_04203 272620.KPN_00773 863
272620.KPN_00773 272620.KPN_04288 484
272620.KPN_04288 272620.KPN_00773 484
272620.KPN_00773 272620.KPN_04512 253
272620.KPN_04512 272620.KPN_00773 253
272620.KPN_00773 272620.KPN_04522 210
272620.KPN_04522 272620.KPN_00773 210
272620.KPN_00773 272620.KPN_04612 417
272620.KPN_04612 272620.KPN_00773 417
272620.KPN_00773 272620.KPN_04716 210
272620.KPN_04716 272620.KPN_00773 210
272620.KPN_00774 272620.KPN_00777 992
272620.KPN_00777 272620.KPN_00774 992
272620.KPN_00774 272620.KPN_00778 992
272620.KPN_00778 272620.KPN_00774 992
272620.KPN_00774 272620.KPN_00779 962
272620.KPN_00779 272620.KPN_00774 962
272620.KPN_00774 272620.KPN_00820 838
272620.KPN_00820 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_00821 659
272620.KPN_00821 272620.KPN_00774 659
272620.KPN_00774 272620.KPN_00822 479
272620.KPN_00822 272620.KPN_00774 479
272620.KPN_00774 272620.KPN_00839 838
272620.KPN_00839 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_00845 479
272620.KPN_00845 272620.KPN_00774 479
272620.KPN_00774 272620.KPN_00863 838
272620.KPN_00863 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_00886 423
272620.KPN_00886 272620.KPN_00774 423
272620.KPN_00774 272620.KPN_00887 778
272620.KPN_00887 272620.KPN_00774 778
272620.KPN_00774 272620.KPN_00888 778
272620.KPN_00888 272620.KPN_00774 778
272620.KPN_00774 272620.KPN_00894 838
272620.KPN_00894 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_00895 838
272620.KPN_00895 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_00897 877
272620.KPN_00897 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_00918 877
272620.KPN_00918 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_00919 877
272620.KPN_00919 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_00941 652
272620.KPN_00941 272620.KPN_00774 652
272620.KPN_00774 272620.KPN_01007 479
272620.KPN_01007 272620.KPN_00774 479
272620.KPN_00774 272620.KPN_01130 778
272620.KPN_01130 272620.KPN_00774 778
272620.KPN_00774 272620.KPN_01131 778
272620.KPN_01131 272620.KPN_00774 778
272620.KPN_00774 272620.KPN_01132 423
272620.KPN_01132 272620.KPN_00774 423
272620.KPN_00774 272620.KPN_01291 838
272620.KPN_01291 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_01310 479
272620.KPN_01310 272620.KPN_00774 479
272620.KPN_00774 272620.KPN_01363 790
272620.KPN_01363 272620.KPN_00774 790
272620.KPN_00774 272620.KPN_01887 423
272620.KPN_01887 272620.KPN_00774 423
272620.KPN_00774 272620.KPN_01918 655
272620.KPN_01918 272620.KPN_00774 655
272620.KPN_00774 272620.KPN_01927 423
272620.KPN_01927 272620.KPN_00774 423
272620.KPN_00774 272620.KPN_02080 877
272620.KPN_02080 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_02081 877
272620.KPN_02081 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_02166 877
272620.KPN_02166 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_02169 877
272620.KPN_02169 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_02197 479
272620.KPN_02197 272620.KPN_00774 479
272620.KPN_00774 272620.KPN_02373 922
272620.KPN_02373 272620.KPN_00774 922
272620.KPN_00774 272620.KPN_02374 838
272620.KPN_02374 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_02416 838
272620.KPN_02416 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_02486 724
272620.KPN_02486 272620.KPN_00774 724
272620.KPN_00774 272620.KPN_02567 900
272620.KPN_02567 272620.KPN_00774 900
272620.KPN_00774 272620.KPN_02587 284
272620.KPN_02587 272620.KPN_00774 284
272620.KPN_00774 272620.KPN_02610 838
272620.KPN_02610 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_02632 877
272620.KPN_02632 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_02697 838
272620.KPN_02697 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_02698 838
272620.KPN_02698 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_02770 838
272620.KPN_02770 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_03008 877
272620.KPN_03008 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_03009 931
272620.KPN_03009 272620.KPN_00774 931
272620.KPN_00774 272620.KPN_03010 909
272620.KPN_03010 272620.KPN_00774 909
272620.KPN_00774 272620.KPN_03035 393
272620.KPN_03035 272620.KPN_00774 393
272620.KPN_00774 272620.KPN_03079 393
272620.KPN_03079 272620.KPN_00774 393
272620.KPN_00774 272620.KPN_03185 798
272620.KPN_03185 272620.KPN_00774 798
272620.KPN_00774 272620.KPN_03258 434
272620.KPN_03258 272620.KPN_00774 434
272620.KPN_00774 272620.KPN_03504 838
272620.KPN_03504 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_03604 838
272620.KPN_03604 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_03611 877
272620.KPN_03611 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_03810 434
272620.KPN_03810 272620.KPN_00774 434
272620.KPN_00774 272620.KPN_03811 877
272620.KPN_03811 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_03812 877
272620.KPN_03812 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_03850 838
272620.KPN_03850 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_03899 655
272620.KPN_03899 272620.KPN_00774 655
272620.KPN_00774 272620.KPN_03931 284
272620.KPN_03931 272620.KPN_00774 284
272620.KPN_00774 272620.KPN_03985 659
272620.KPN_03985 272620.KPN_00774 659
272620.KPN_00774 272620.KPN_03986 479
272620.KPN_03986 272620.KPN_00774 479
272620.KPN_00774 272620.KPN_04060 423
272620.KPN_04060 272620.KPN_00774 423
272620.KPN_00774 272620.KPN_04133 838
272620.KPN_04133 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_04154 284
272620.KPN_04154 272620.KPN_00774 284
272620.KPN_00774 272620.KPN_04155 877
272620.KPN_04155 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_04209 284
272620.KPN_04209 272620.KPN_00774 284
272620.KPN_00774 272620.KPN_04273 239
272620.KPN_04273 272620.KPN_00774 239
272620.KPN_00774 272620.KPN_04421 790
272620.KPN_04421 272620.KPN_00774 790
272620.KPN_00774 272620.KPN_04422 790
272620.KPN_04422 272620.KPN_00774 790
272620.KPN_00774 272620.KPN_04423 863
272620.KPN_04423 272620.KPN_00774 863
272620.KPN_00774 272620.KPN_04424 434
272620.KPN_04424 272620.KPN_00774 434
272620.KPN_00774 272620.KPN_04456 838
272620.KPN_04456 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_04489 284
272620.KPN_04489 272620.KPN_00774 284
272620.KPN_00774 272620.KPN_04556 724
272620.KPN_04556 272620.KPN_00774 724
272620.KPN_00774 272620.KPN_04623 284
272620.KPN_04623 272620.KPN_00774 284
272620.KPN_00774 272620.KPN_04666 877
272620.KPN_04666 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_04667 877
272620.KPN_04667 272620.KPN_00774 877
272620.KPN_00774 272620.KPN_04679 434
272620.KPN_04679 272620.KPN_00774 434
272620.KPN_00774 272620.KPN_04749 838
272620.KPN_04749 272620.KPN_00774 838
272620.KPN_00774 272620.KPN_04750 838
272620.KPN_04750 272620.KPN_00774 838
272620.KPN_00775 272620.KPN_00777 744
272620.KPN_00777 272620.KPN_00775 744
272620.KPN_00775 272620.KPN_00778 874
272620.KPN_00778 272620.KPN_00775 874
272620.KPN_00775 272620.KPN_00779 831
272620.KPN_00779 272620.KPN_00775 831
272620.KPN_00775 272620.KPN_02127 744
272620.KPN_02127 272620.KPN_00775 744
272620.KPN_00775 272620.KPN_02281 744
272620.KPN_02281 272620.KPN_00775 744
272620.KPN_00775 272620.KPN_03257 477
272620.KPN_03257 272620.KPN_00775 477
272620.KPN_00775 272620.KPN_03259 477
272620.KPN_03259 272620.KPN_00775 477
272620.KPN_00775 272620.KPN_03811 477
272620.KPN_03811 272620.KPN_00775 477
272620.KPN_00775 272620.KPN_03813 477
272620.KPN_03813 272620.KPN_00775 477
272620.KPN_00775 272620.KPN_04678 477
272620.KPN_04678 272620.KPN_00775 477
272620.KPN_00775 272620.KPN_04681 477
272620.KPN_04681 272620.KPN_00775 477
272620.KPN_00777 272620.KPN_00778 998
272620.KPN_00778 272620.KPN_00777 998
272620.KPN_00777 272620.KPN_00779 962
272620.KPN_00779 272620.KPN_00777 962
272620.KPN_00777 272620.KPN_01111 395
272620.KPN_01111 272620.KPN_00777 395
272620.KPN_00777 272620.KPN_02127 993
272620.KPN_02127 272620.KPN_00777 993
272620.KPN_00777 272620.KPN_02259 395
272620.KPN_02259 272620.KPN_00777 395
272620.KPN_00777 272620.KPN_02770 660
272620.KPN_02770 272620.KPN_00777 660
272620.KPN_00777 272620.KPN_02772 875
272620.KPN_02772 272620.KPN_00777 875
272620.KPN_00777 272620.KPN_04008 673
272620.KPN_04008 272620.KPN_00777 673
272620.KPN_00777 272620.KPN_04705 395
272620.KPN_04705 272620.KPN_00777 395
272620.KPN_00778 272620.KPN_00779 993
272620.KPN_00779 272620.KPN_00778 993
272620.KPN_00778 272620.KPN_02127 997
272620.KPN_02127 272620.KPN_00778 997
272620.KPN_00778 272620.KPN_02217 208
272620.KPN_02217 272620.KPN_00778 208
272620.KPN_00778 272620.KPN_02733 169
272620.KPN_02733 272620.KPN_00778 169
272620.KPN_00778 272620.KPN_02884 169
272620.KPN_02884 272620.KPN_00778 169
272620.KPN_00778 272620.KPN_03795 180
272620.KPN_03795 272620.KPN_00778 180
272620.KPN_00778 272620.KPN_04421 419
272620.KPN_04421 272620.KPN_00778 419
272620.KPN_00779 272620.KPN_02127 997
272620.KPN_02127 272620.KPN_00779 997
272620.KPN_00779 272620.KPN_02330 178
272620.KPN_02330 272620.KPN_00779 178
272620.KPN_00779 272620.KPN_02718 208
272620.KPN_02718 272620.KPN_00779 208
272620.KPN_00779 272620.KPN_03140 178
272620.KPN_03140 272620.KPN_00779 178
272620.KPN_00780 272620.KPN_00810 193
272620.KPN_00810 272620.KPN_00780 193
272620.KPN_00780 272620.KPN_00852 182
272620.KPN_00852 272620.KPN_00780 182
272620.KPN_00780 272620.KPN_00946 278
272620.KPN_00946 272620.KPN_00780 278
272620.KPN_00780 272620.KPN_01515 229
272620.KPN_01515 272620.KPN_00780 229
272620.KPN_00780 272620.KPN_01942 363
272620.KPN_01942 272620.KPN_00780 363
272620.KPN_00780 272620.KPN_03261 256
272620.KPN_03261 272620.KPN_00780 256
272620.KPN_00780 272620.KPN_04018 182
272620.KPN_04018 272620.KPN_00780 182
272620.KPN_00781 272620.KPN_02367 955
272620.KPN_02367 272620.KPN_00781 955
272620.KPN_00781 272620.KPN_02499 798
272620.KPN_02499 272620.KPN_00781 798
272620.KPN_00782 272620.KPN_00783 622
272620.KPN_00783 272620.KPN_00782 622
272620.KPN_00782 272620.KPN_01083 219
272620.KPN_01083 272620.KPN_00782 219
272620.KPN_00782 272620.KPN_03121 622
272620.KPN_03121 272620.KPN_00782 622
272620.KPN_00782 272620.KPN_04733 622
272620.KPN_04733 272620.KPN_00782 622
272620.KPN_00783 272620.KPN_00810 458
272620.KPN_00810 272620.KPN_00783 458
272620.KPN_00783 272620.KPN_00985 170
272620.KPN_00985 272620.KPN_00783 170
272620.KPN_00783 272620.KPN_01021 290
272620.KPN_01021 272620.KPN_00783 290
272620.KPN_00783 272620.KPN_01089 401
272620.KPN_01089 272620.KPN_00783 401
272620.KPN_00783 272620.KPN_01092 408
272620.KPN_01092 272620.KPN_00783 408
272620.KPN_00783 272620.KPN_01273 459
272620.KPN_01273 272620.KPN_00783 459
272620.KPN_00783 272620.KPN_01446 443
272620.KPN_01446 272620.KPN_00783 443
272620.KPN_00783 272620.KPN_01517 408
272620.KPN_01517 272620.KPN_00783 408
272620.KPN_00783 272620.KPN_01560 391
272620.KPN_01560 272620.KPN_00783 391
272620.KPN_00783 272620.KPN_01561 391
272620.KPN_01561 272620.KPN_00783 391
272620.KPN_00783 272620.KPN_01598 622
272620.KPN_01598 272620.KPN_00783 622
272620.KPN_00783 272620.KPN_01677 647
272620.KPN_01677 272620.KPN_00783 647
272620.KPN_00783 272620.KPN_01794 715
272620.KPN_01794 272620.KPN_00783 715
272620.KPN_00783 272620.KPN_02133 387
272620.KPN_02133 272620.KPN_00783 387
272620.KPN_00783 272620.KPN_02369 387
272620.KPN_02369 272620.KPN_00783 387
272620.KPN_00783 272620.KPN_02378 179
272620.KPN_02378 272620.KPN_00783 179
272620.KPN_00783 272620.KPN_02455 647
272620.KPN_02455 272620.KPN_00783 647
272620.KPN_00783 272620.KPN_02591 458
272620.KPN_02591 272620.KPN_00783 458
272620.KPN_00783 272620.KPN_02718 179
272620.KPN_02718 272620.KPN_00783 179
272620.KPN_00783 272620.KPN_02802 214
272620.KPN_02802 272620.KPN_00783 214
272620.KPN_00783 272620.KPN_02848 458
272620.KPN_02848 272620.KPN_00783 458
272620.KPN_00783 272620.KPN_02942 169
272620.KPN_02942 272620.KPN_00783 169
272620.KPN_00783 272620.KPN_02998 170
272620.KPN_02998 272620.KPN_00783 170
272620.KPN_00783 272620.KPN_03126 391
272620.KPN_03126 272620.KPN_00783 391
272620.KPN_00783 272620.KPN_03454 459
272620.KPN_03454 272620.KPN_00783 459
272620.KPN_00783 272620.KPN_03624 420
272620.KPN_03624 272620.KPN_00783 420
272620.KPN_00783 272620.KPN_03625 214
272620.KPN_03625 272620.KPN_00783 214
272620.KPN_00783 272620.KPN_03665 458
272620.KPN_03665 272620.KPN_00783 458
272620.KPN_00783 272620.KPN_03670 169
272620.KPN_03670 272620.KPN_00783 169
272620.KPN_00783 272620.KPN_03792 170
272620.KPN_03792 272620.KPN_00783 170
272620.KPN_00783 272620.KPN_03950 170
272620.KPN_03950 272620.KPN_00783 170
272620.KPN_00783 272620.KPN_03998 391
272620.KPN_03998 272620.KPN_00783 391
272620.KPN_00783 272620.KPN_04178 290
272620.KPN_04178 272620.KPN_00783 290
272620.KPN_00783 272620.KPN_04249 408
272620.KPN_04249 272620.KPN_00783 408
272620.KPN_00783 272620.KPN_04395 423
272620.KPN_04395 272620.KPN_00783 423
272620.KPN_00783 272620.KPN_04478 423
272620.KPN_04478 272620.KPN_00783 423
272620.KPN_00783 272620.KPN_04827 170
272620.KPN_04827 272620.KPN_00783 170
272620.KPN_00789 272620.KPN_00924 174
272620.KPN_00924 272620.KPN_00789 174
272620.KPN_00789 272620.KPN_01511 174
272620.KPN_01511 272620.KPN_00789 174
272620.KPN_00789 272620.KPN_02140 174
272620.KPN_02140 272620.KPN_00789 174
272620.KPN_00790 272620.KPN_00822 253
272620.KPN_00822 272620.KPN_00790 253
272620.KPN_00790 272620.KPN_00907 398
272620.KPN_00907 272620.KPN_00790 398
272620.KPN_00790 272620.KPN_00941 312
272620.KPN_00941 272620.KPN_00790 312
272620.KPN_00790 272620.KPN_01198 265
272620.KPN_01198 272620.KPN_00790 265
272620.KPN_00790 272620.KPN_01821 916
272620.KPN_01821 272620.KPN_00790 916
272620.KPN_00790 272620.KPN_01852 370
272620.KPN_01852 272620.KPN_00790 370
272620.KPN_00790 272620.KPN_01904 205
272620.KPN_01904 272620.KPN_00790 205
272620.KPN_00790 272620.KPN_02439 325
272620.KPN_02439 272620.KPN_00790 325
272620.KPN_00790 272620.KPN_02449 316
272620.KPN_02449 272620.KPN_00790 316
272620.KPN_00790 272620.KPN_02510 157
272620.KPN_02510 272620.KPN_00790 157
272620.KPN_00790 272620.KPN_02559 157
272620.KPN_02559 272620.KPN_00790 157
272620.KPN_00790 272620.KPN_02848 371
272620.KPN_02848 272620.KPN_00790 371
272620.KPN_00790 272620.KPN_03116 261
272620.KPN_03116 272620.KPN_00790 261
272620.KPN_00790 272620.KPN_03119 398
272620.KPN_03119 272620.KPN_00790 398
272620.KPN_00790 272620.KPN_03228 371
272620.KPN_03228 272620.KPN_00790 371
272620.KPN_00790 272620.KPN_03453 223
272620.KPN_03453 272620.KPN_00790 223
272620.KPN_00790 272620.KPN_03551 158
272620.KPN_03551 272620.KPN_00790 158
272620.KPN_00790 272620.KPN_03835 703
272620.KPN_03835 272620.KPN_00790 703
272620.KPN_00790 272620.KPN_03986 253
272620.KPN_03986 272620.KPN_00790 253
272620.KPN_00790 272620.KPN_03996 410
272620.KPN_03996 272620.KPN_00790 410
272620.KPN_00790 272620.KPN_04198 205
272620.KPN_04198 272620.KPN_00790 205
272620.KPN_00790 272620.KPN_04450 262
272620.KPN_04450 272620.KPN_00790 262
272620.KPN_00790 272620.KPN_04466 325
272620.KPN_04466 272620.KPN_00790 325
272620.KPN_00790 272620.KPN_04621 370
272620.KPN_04621 272620.KPN_00790 370
272620.KPN_00791 272620.KPN_00847 409
272620.KPN_00847 272620.KPN_00791 409
272620.KPN_00791 272620.KPN_01097 229
272620.KPN_01097 272620.KPN_00791 229
272620.KPN_00791 272620.KPN_01104 595
272620.KPN_01104 272620.KPN_00791 595
272620.KPN_00791 272620.KPN_01338 262
272620.KPN_01338 272620.KPN_00791 262
272620.KPN_00791 272620.KPN_01432 828
272620.KPN_01432 272620.KPN_00791 828
272620.KPN_00791 272620.KPN_01433 743
272620.KPN_01433 272620.KPN_00791 743
272620.KPN_00791 272620.KPN_01714 262
272620.KPN_01714 272620.KPN_00791 262
272620.KPN_00791 272620.KPN_01715 262
272620.KPN_01715 272620.KPN_00791 262
272620.KPN_00791 272620.KPN_01913 536
272620.KPN_01913 272620.KPN_00791 536
272620.KPN_00791 272620.KPN_01961 409
272620.KPN_01961 272620.KPN_00791 409
272620.KPN_00791 272620.KPN_02449 506
272620.KPN_02449 272620.KPN_00791 506
272620.KPN_00791 272620.KPN_02568 595
272620.KPN_02568 272620.KPN_00791 595
272620.KPN_00791 272620.KPN_02571 262
272620.KPN_02571 272620.KPN_00791 262
272620.KPN_00791 272620.KPN_02577 409
272620.KPN_02577 272620.KPN_00791 409
272620.KPN_00791 272620.KPN_02822 409
272620.KPN_02822 272620.KPN_00791 409
272620.KPN_00791 272620.KPN_03052 409
272620.KPN_03052 272620.KPN_00791 409
272620.KPN_00791 272620.KPN_03069 409
272620.KPN_03069 272620.KPN_00791 409
272620.KPN_00791 272620.KPN_03249 409
272620.KPN_03249 272620.KPN_00791 409
272620.KPN_00791 272620.KPN_03330 409
272620.KPN_03330 272620.KPN_00791 409
272620.KPN_00791 272620.KPN_03337 262
272620.KPN_03337 272620.KPN_00791 262
272620.KPN_00791 272620.KPN_03423 658
272620.KPN_03423 272620.KPN_00791 658
272620.KPN_00791 272620.KPN_03900 262
272620.KPN_03900 272620.KPN_00791 262
272620.KPN_00791 272620.KPN_03903 546
272620.KPN_03903 272620.KPN_00791 546
272620.KPN_00791 272620.KPN_04522 262
272620.KPN_04522 272620.KPN_00791 262
272620.KPN_00791 272620.KPN_04716 262
272620.KPN_04716 272620.KPN_00791 262
272620.KPN_00791 272620.KPN_04721 658
272620.KPN_04721 272620.KPN_00791 658
272620.KPN_00793 272620.KPN_01041 170
272620.KPN_01041 272620.KPN_00793 170
272620.KPN_00793 272620.KPN_01236 214
272620.KPN_01236 272620.KPN_00793 214
272620.KPN_00793 272620.KPN_03252 404
272620.KPN_03252 272620.KPN_00793 404
272620.KPN_00793 272620.KPN_03374 474
272620.KPN_03374 272620.KPN_00793 474
272620.KPN_00793 272620.KPN_03465 556
272620.KPN_03465 272620.KPN_00793 556
272620.KPN_00793 272620.KPN_03466 556
272620.KPN_03466 272620.KPN_00793 556
272620.KPN_00793 272620.KPN_03467 641
272620.KPN_03467 272620.KPN_00793 641
272620.KPN_00793 272620.KPN_03796 514
272620.KPN_03796 272620.KPN_00793 514
272620.KPN_00793 272620.KPN_04122 156
272620.KPN_04122 272620.KPN_00793 156
272620.KPN_00793 272620.KPN_04249 291
272620.KPN_04249 272620.KPN_00793 291
272620.KPN_00794 272620.KPN_04193 214
272620.KPN_04193 272620.KPN_00794 214
272620.KPN_00794 272620.KPN_04223 214
272620.KPN_04223 272620.KPN_00794 214
272620.KPN_00795 272620.KPN_00796 922
272620.KPN_00796 272620.KPN_00795 922
272620.KPN_00795 272620.KPN_01100 423
272620.KPN_01100 272620.KPN_00795 423
272620.KPN_00795 272620.KPN_01272 423
272620.KPN_01272 272620.KPN_00795 423
272620.KPN_00795 272620.KPN_02810 432
272620.KPN_02810 272620.KPN_00795 432
272620.KPN_00795 272620.KPN_02865 154
272620.KPN_02865 272620.KPN_00795 154
272620.KPN_00795 272620.KPN_04450 410
272620.KPN_04450 272620.KPN_00795 410
272620.KPN_00795 272620.KPN_04453 154
